STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,MXSD,Missing,Consecutive Missing,TPCP,Missing,Consecutive Missing,TSNW,Missing,Consecutive Missing,MMXT,Missing,Consecutive Missing,MMNT,Missing,Consecutive Missing,MNTM,Missing,Consecutive Missing
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19090701,-9999,0,0,441,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19090801,-9999,0,0,615,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19090901,-9999,0,0,731,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19091001,-9999,0,0,213,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19091101,-9999,0,0,265,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19091201,-9999,0,0,600,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19100101,-9999,0,0,1048,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19100201,-9999,0,0,821,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19100301,-9999,0,0,140,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19100401,-9999,0,0,1075,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19100501,-9999,0,0,881,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19100601,-9999,0,0,616,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19100701,-9999,0,0,326,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19100801,-9999,0,0,348,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19100901,-9999,0,0,818,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19101001,-9999,0,0,221,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19101101,-9999,0,0,694,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19101201,-9999,0,0,258,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19110101,-9999,0,0,399,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19110201,-9999,0,0,260,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19110301,-9999,0,0,638,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19110401,-9999,0,0,293,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19110501,-9999,0,0,457,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19110601,-9999,0,0,1176,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19110701,-9999,0,0,804,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19110801,-9999,0,0,1151,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19110901,-9999,0,0,727,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19111001,-9999,0,0,1250,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19111101,-9999,0,0,405,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19111201,-9999,0,0,594,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19120101,-9999,0,0,295,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19120201,-9999,0,0,398,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19120301,-9999,0,0,938,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19120401,-9999,0,0,846,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19120501,-9999,0,0,1131,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19120601,-9999,0,0,257,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19120701,-9999,0,0,772,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
GHCND:USC00300047,ALBANY NY US,unknown,unknown,unknown,19120801,-9999,0,0,783,0,0,-9999,0,0,-9999,0,0,-9999,0,0,-9999,0,0
